,filepath,qpm,time_sign_num,time_sign_den,measure_no,no_accs,mode,key_area,type,note_name,tpc,step,acc,octave,pitch,pitch_class,duration,onset,onset_seconds
11,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,2,0,major,0,note,F1,F,F,0.0,1,29.0,5.0,0.25,1.25,3.125
12,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,2,0,major,0,note,F2,F,F,0.0,2,41.0,5.0,0.25,1.25,3.125
13,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,2,0,major,0,note,E1,E,E,0.0,1,28.0,4.0,0.25,1.5,3.75
14,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,2,0,major,0,note,E2,E,E,0.0,2,40.0,4.0,0.25,1.5,3.75
15,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,2,0,major,0,note,Eb1,Eb,E,-1.0,1,27.0,3.0,0.25,1.75,4.375
16,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,2,0,major,0,note,Eb2,Eb,E,-1.0,2,39.0,3.0,0.25,1.75,4.375
17,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,rest,,,,,,,,0.5,2.0,5.0
18,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.5,2.5,6.25
19,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.5,2.5,6.25
20,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,C#1,C#,C,1.0,1,25.0,1.0,0.25,2.0,5.0
21,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,2.0,5.0
22,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,2.25,5.625
23,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,C#3,C#,C,1.0,3,49.0,1.0,0.25,2.25,5.625
24,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,B1,B,B,0.0,1,35.0,11.0,0.25,2.5,6.25
25,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.25,2.5,6.25
26,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,Bb1,Bb,B,-1.0,1,34.0,10.0,0.25,2.75,6.875
27,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,3,0,major,0,note,Bb2,Bb,B,-1.0,2,46.0,10.0,0.25,2.75,6.875
28,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,3.0,7.5
29,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,3.0,7.5
30,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.375,8.4375
31,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,3.375,8.4375
32,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,3.5,8.75
33,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,3.5,8.75
34,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.875,9.6875
35,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,3.875,9.6875
36,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,A1,A,A,0.0,1,33.0,9.0,0.25,3.0,7.5
37,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,A2,A,A,0.0,2,45.0,9.0,0.25,3.0,7.5
38,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,F1,F,F,0.0,1,29.0,5.0,0.25,3.25,8.125
39,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,F2,F,F,0.0,2,41.0,5.0,0.25,3.25,8.125
40,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,E1,E,E,0.0,1,28.0,4.0,0.25,3.5,8.75
41,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,E2,E,E,0.0,2,40.0,4.0,0.25,3.5,8.75
42,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,Eb1,Eb,E,-1.0,1,27.0,3.0,0.25,3.75,9.375
43,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,4,0,major,0,note,Eb2,Eb,E,-1.0,2,39.0,3.0,0.25,3.75,9.375
44,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.25,4.0,10.0
45,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.25,4.0,10.0
46,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,rest,,,,,,,,0.25,4.25,10.625
47,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.5,4.5,11.25
48,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.5,4.5,11.25
49,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.5,4.5,11.25
50,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,C#1,C#,C,1.0,1,25.0,1.0,0.25,4.0,10.0
51,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,4.0,10.0
52,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,4.25,10.625
53,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,C#3,C#,C,1.0,3,49.0,1.0,0.25,4.25,10.625
54,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,B1,B,B,0.0,1,35.0,11.0,0.25,4.5,11.25
55,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.25,4.5,11.25
56,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,Bb1,Bb,B,-1.0,1,34.0,10.0,0.25,4.75,11.875
57,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,5,0,major,0,note,Bb2,Bb,B,-1.0,2,46.0,10.0,0.25,4.75,11.875
58,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,5.0,12.5
59,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,5.0,12.5
60,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.375,5.0,12.5
61,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,5.375,13.4375
62,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,5.375,13.4375
63,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,5.375,13.4375
64,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,5.5,13.75
65,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,5.5,13.75
66,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.375,5.5,13.75
67,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,5.875,14.6875
68,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,5.875,14.6875
69,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,5.875,14.6875
70,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,A1,A,A,0.0,1,33.0,9.0,0.25,5.0,12.5
71,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,A2,A,A,0.0,2,45.0,9.0,0.25,5.0,12.5
72,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,F1,F,F,0.0,1,29.0,5.0,0.25,5.25,13.125
73,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,F2,F,F,0.0,2,41.0,5.0,0.25,5.25,13.125
74,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,E1,E,E,0.0,1,28.0,4.0,0.25,5.5,13.75
75,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,E2,E,E,0.0,2,40.0,4.0,0.25,5.5,13.75
76,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,Eb1,Eb,E,-1.0,1,27.0,3.0,0.25,5.75,14.375
77,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,6,0,major,0,note,Eb2,Eb,E,-1.0,2,39.0,3.0,0.25,5.75,14.375
78,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.25,6.0,15.0
79,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.25,6.0,15.0
80,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.25,6.0,15.0
81,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,rest,,,,,,,,0.25,6.25,15.625
82,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.5,6.5,16.25
83,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.5,6.5,16.25
84,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.5,6.5,16.25
85,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.5,6.5,16.25
86,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,C#1,C#,C,1.0,1,25.0,1.0,0.25,6.0,15.0
87,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,6.0,15.0
88,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,6.25,15.625
89,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,C#3,C#,C,1.0,3,49.0,1.0,0.25,6.25,15.625
90,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,B1,B,B,0.0,1,35.0,11.0,0.25,6.5,16.25
91,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.25,6.5,16.25
92,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,Bb1,Bb,B,-1.0,1,34.0,10.0,0.25,6.75,16.875
93,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,7,0,major,0,note,Bb2,Bb,B,-1.0,2,46.0,10.0,0.25,6.75,16.875
94,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,7.0,17.5
95,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,7.0,17.5
96,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.375,7.0,17.5
97,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.375,7.0,17.5
98,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,7.375,18.4375
99,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,7.375,18.4375
100,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.125,7.375,18.4375
101,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,7.375,18.4375
102,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,7.5,18.75
103,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,7.5,18.75
104,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.375,7.5,18.75
105,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.375,7.5,18.75
106,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,7.875,19.6875
107,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,7.875,19.6875
108,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.125,7.875,19.6875
109,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,7.875,19.6875
110,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,A1,A,A,0.0,1,33.0,9.0,0.25,7.0,17.5
111,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,A2,A,A,0.0,2,45.0,9.0,0.25,7.0,17.5
112,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,F1,F,F,0.0,1,29.0,5.0,0.25,7.25,18.125
113,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,F2,F,F,0.0,2,41.0,5.0,0.25,7.25,18.125
114,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,E1,E,E,0.0,1,28.0,4.0,0.25,7.5,18.75
115,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,E2,E,E,0.0,2,40.0,4.0,0.25,7.5,18.75
116,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,Eb1,Eb,E,-1.0,1,27.0,3.0,0.25,7.75,19.375
117,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,8,0,major,0,note,Eb2,Eb,E,-1.0,2,39.0,3.0,0.25,7.75,19.375
118,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.25,8.0,20.0
119,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.25,8.0,20.0
120,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.25,8.0,20.0
121,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.25,8.0,20.0
122,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,rest,,,,,,,,0.25,8.25,20.625
123,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.5,8.5,21.25
124,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.5,8.5,21.25
125,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.5,8.5,21.25
126,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.5,8.5,21.25
127,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,C#1,C#,C,1.0,1,25.0,1.0,0.25,8.0,20.0
128,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,8.0,20.0
129,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,C#2,C#,C,1.0,2,37.0,1.0,0.25,8.25,20.625
130,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,C#3,C#,C,1.0,3,49.0,1.0,0.25,8.25,20.625
131,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,B1,B,B,0.0,1,35.0,11.0,0.25,8.5,21.25
132,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.25,8.5,21.25
133,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,Bb1,Bb,B,-1.0,1,34.0,10.0,0.25,8.75,21.875
134,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,9,0,major,0,note,Bb2,Bb,B,-1.0,2,46.0,10.0,0.25,8.75,21.875
135,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,9.0,22.5
136,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,9.0,22.5
137,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.375,9.0,22.5
138,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.375,9.0,22.5
139,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.375,23.4375
140,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,9.375,23.4375
141,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.125,9.375,23.4375
142,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,9.375,23.4375
143,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.375,9.5,23.75
144,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.375,9.5,23.75
145,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.375,9.5,23.75
146,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.375,9.5,23.75
147,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,9.875,24.6875
148,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,9.875,24.6875
149,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.125,9.875,24.6875
150,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,9.875,24.6875
151,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,A1,A,A,0.0,1,33.0,9.0,0.25,9.0,22.5
152,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,A2,A,A,0.0,2,45.0,9.0,0.25,9.0,22.5
153,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,F1,F,F,0.0,1,29.0,5.0,0.25,9.25,23.125
154,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,F2,F,F,0.0,2,41.0,5.0,0.25,9.25,23.125
155,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,E1,E,E,0.0,1,28.0,4.0,0.25,9.5,23.75
156,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,E2,E,E,0.0,2,40.0,4.0,0.25,9.5,23.75
157,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,Eb1,Eb,E,-1.0,1,27.0,3.0,0.25,9.75,24.375
158,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,10,0,major,0,note,Eb2,Eb,E,-1.0,2,39.0,3.0,0.25,9.75,24.375
159,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.25,10.0,25.0
160,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.25,10.0,25.0
161,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.25,10.0,25.0
162,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,note,F4,F,F,0.0,4,65.0,5.0,0.25,10.0,25.0
163,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,rest,,,,,,,,0.25,10.25,25.625
164,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,note,C#3,C#,C,1.0,3,49.0,1.0,0.375,10.5,26.25
165,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,note,B2,B,B,0.0,2,47.0,11.0,0.125,10.875,27.1875
166,data/Trauervorspiel_und_Trauermarsch_S._206.mxl,96.0,4,4,11,0,major,0,note,C#1,C#,C,1.0,1,25.0,1.0,0.25,10.0,25.0
